"id","lon","lat","date","d15n"
"Laliberte_2012_231",115.073864,-30.1978913,2012,2.5473878
"Laliberte_2012_232",115.073864,-30.1978913,2012,-0.1132962
"Laliberte_2012_233",115.073864,-30.1978913,2012,-1.8423104
"Laliberte_2012_248",115.0706568,-30.2352837,2012,1.224552529
"Laliberte_2012_249",115.0706568,-30.2352837,2012,1.5860529
"Laliberte_2012_250",115.0706568,-30.2352837,2012,3.1204928
"Laliberte_2012_251",115.0706568,-30.2352837,2012,2.3727563
"Laliberte_2012_252",115.0706568,-30.2352837,2012,-2.1085867
"Schmidt_2010_001",146.52,-23.51,1998,1.27
"Schmidt_2010_002",146.52,-23.51,1998,0.33
"Schmidt_2010_003",146.52,-23.51,1998,2.71
"Schmidt_2010_004",146.52,-23.51,1998,2.07
"Schmidt_2010_005",146.52,-23.51,1998,-0.12
"Schmidt_2010_006",146.52,-23.51,1998,1.1
"Schmidt_2010_007",146.52,-23.51,1998,2.55
"Schmidt_2010_008",146.52,-23.51,1998,3.83
"Schmidt_2010_009",146.52,-23.51,1998,3.92
"Schmidt_2010_010",146.52,-23.51,1998,4.36
"Schmidt_2010_011",146.52,-23.51,1998,1.39
"Schmidt_2010_012",146.52,-23.51,1998,7.64
"Schmidt_2010_013",146.52,-23.51,1998,3.02
"Schmidt_2010_014",146.52,-23.51,1998,3.82
"Schmidt_2010_015",146.52,-23.51,1998,2.81
"Schmidt_2010_016",146.52,-23.51,1998,2.52
"Schmidt_2010_017",146.52,-23.51,1998,1.77
"Schmidt_2010_018",146.52,-23.51,1998,2.43
"Schmidt_2010_019",146.52,-23.51,1998,2.77
"Schmidt_2010_020",146.52,-23.51,1998,1.31
"Schmidt_2010_021",146.52,-23.51,1998,1.49
"Schmidt_2010_022",146.52,-23.51,1998,-0.33
"Schmidt_2010_023",146.52,-23.51,1998,-0.05
"Schmidt_2010_024",146.52,-23.51,1998,1.16
"Schmidt_2010_025",146.52,-23.51,1998,-0.02
"Schmidt_2010_026",146.52,-23.51,1998,2.55
"Schmidt_2010_027",146.52,-23.51,1998,0.17
"Schmidt_2010_028",146.52,-23.51,1998,1.34
"Schmidt_2010_029",146.52,-23.51,1998,1.72
"Schmidt_2010_030",146.52,-23.51,1998,-0.61
"Schmidt_2010_031",146.52,-23.51,1998,-0.81
"Schmidt_2010_032",146.52,-23.51,1998,-0.43
"Schmidt_2010_033",146.52,-23.51,1998,-0.07
"Schmidt_2010_034",146.52,-23.51,1998,0.53
"Schmidt_2010_035",146.52,-23.51,1998,-0.31
"Schmidt_2010_036",146.52,-23.51,1998,3.71
"Schmidt_2010_037",146.52,-23.51,1998,3.35
"Schmidt_2010_038",146.52,-23.51,1998,1.62
"Schmidt_2010_039",146.52,-23.51,1998,2.23
"Schmidt_2010_040",146.52,-23.51,1998,2.87
"Schmidt_2010_041",146.52,-23.51,1998,3.52
"Schmidt_2010_042",146.52,-23.51,1998,5.48
"Schmidt_2010_043",146.52,-23.51,1998,3.22
"Schmidt_2010_044",146.52,-23.51,1998,4.82
"Schmidt_2010_045",146.52,-23.51,1998,2.03
"Schmidt_2010_046",146.52,-23.51,1998,0.79
"Schmidt_2010_047",146.52,-23.51,1998,1.83
"Schmidt_2010_048",146.52,-23.51,1998,3.56
"Schmidt_2010_049",146.52,-23.51,1998,2.4
"Schmidt_2010_050",146.52,-23.51,1998,3.71
"Schmidt_2010_052",146.52,-23.51,1998,2.2
"Schmidt_2010_053",146.52,-23.51,1998,1.06
"Schmidt_2010_054",146.52,-23.51,1998,1.8
"Schmidt_2010_055",146.52,-23.51,1998,3.31
"Schmidt_2010_056",146.52,-23.51,1998,4.01
"Schmidt_2010_057",146.52,-23.51,1998,0.34
"Schmidt_2010_058",146.52,-23.51,1998,2.11
"Schmidt_2010_059",146.52,-23.51,1998,2.66
"Schmidt_2010_060",146.52,-23.51,1998,5.61
"Schmidt_2010_061",146.52,-23.51,1998,2.69
"Schmidt_2010_062",146.52,-23.51,1998,0.14
"Schmidt_2010_063",146.12,-23.87,1998,-1.08
"Schmidt_2010_064",146.12,-23.87,1998,-1.58
"Schmidt_2010_065",146.12,-23.87,1998,-2.17
"Schmidt_2010_066",146.12,-23.87,1998,-0.89
"Schmidt_2010_067",146.12,-23.87,1998,-0.91
"Schmidt_2010_068",146.12,-23.87,1998,0.13
"Schmidt_2010_069",146.12,-23.87,1998,2.69
"Schmidt_2010_070",146.12,-23.87,1998,0.57
"Schmidt_2010_071",146.12,-23.87,1998,7.96
"Schmidt_2010_072",146.12,-23.87,1998,1.54
"Schmidt_2010_073",146.12,-23.87,1998,1.73
"Schmidt_2010_074",146.12,-23.87,1998,3.13
"Schmidt_2010_075",146.12,-23.87,1998,1.44
"Schmidt_2010_076",146.12,-23.87,1998,2.72
"Schmidt_2010_077",146.12,-23.87,1998,2.42
"Schmidt_2010_078",146.12,-23.87,1998,1.5
"Schmidt_2010_079",146.12,-23.87,1998,8.13
"Schmidt_2010_080",146.12,-23.87,1998,0.66
"Schmidt_2010_081",146.12,-23.87,1998,0.36
"Schmidt_2010_082",146.12,-23.87,1998,2.2
"Schmidt_2010_083",146.12,-23.87,1998,4.36
"Schmidt_2010_084",146.12,-23.87,1998,1.12
"Schmidt_2010_085",146.12,-23.87,1998,0.72
"Schmidt_2010_086",146.12,-23.87,1998,5.38
"Schmidt_2010_087",146.12,-23.87,1998,3.42
"Schmidt_2010_088",146.12,-23.87,1998,-0.58
"Schmidt_2010_089",146.12,-23.87,1998,0.37
"Schmidt_2010_090",146.12,-23.87,1998,-0.88
"Schmidt_2010_091",146.12,-23.87,1998,-0.16
"Schmidt_2010_092",146.12,-23.87,1998,0.76
"Schmidt_2010_093",146.12,-23.87,1998,1.89
"Schmidt_2010_094",146.12,-23.87,1998,2.96
"Schmidt_2010_095",146.12,-23.87,1998,2.27
"Schmidt_2010_096",146.12,-23.87,1998,3.73
"Schmidt_2010_097",146.12,-23.87,1998,3.38
"Schmidt_2010_098",146.12,-23.87,1998,4.43
"Schmidt_2010_099",146.12,-23.87,1998,4.48
"Schmidt_2010_100",146.12,-23.87,1998,1.26
"Schmidt_2010_101",146.12,-23.87,1998,0.86
"Schmidt_2010_102",146.12,-23.87,1998,5.49
"Schmidt_2010_103",146.12,-23.87,1998,4.54
"Schmidt_2010_104",146.12,-23.87,1998,1.85
"Schmidt_2010_105",146.12,-23.87,1998,1.37
"Schmidt_2010_106",146.12,-23.87,1998,0.57
"Schmidt_2010_107",146.12,-23.87,1998,0.7
"Schmidt_2010_108",146.12,-23.87,1998,0.57
"Schmidt_2010_109",146.12,-23.87,1998,2.87
"Schmidt_2010_110",146.12,-23.87,1998,0.12
"Schmidt_2010_111",146.12,-23.87,1998,0.69
"Schmidt_2010_112",146.12,-23.87,1998,0.74
"Schmidt_2010_113",146.12,-23.87,1998,-0.62
"Schmidt_2010_114",146.12,-23.87,1998,-0.6
"Schmidt_2010_115",146.12,-23.87,1998,-0.63
"Schmidt_2010_116",146.12,-23.87,1998,0.95
"Schmidt_2010_117",146.12,-23.87,1998,2.37
"Schmidt_2010_118",146.12,-23.87,1998,1.1
"Schmidt_2010_119",146.12,-23.87,1998,4.01
"Schmidt_2010_120",146.12,-23.87,1998,4.04
"Schmidt_2010_123",146.12,-23.87,1998,0.02
"Schmidt_2010_124",146.12,-23.87,1998,-0.07
"Schmidt_2010_125",146.12,-23.87,1998,2.24
"Schmidt_2010_126",146.12,-23.87,1998,1.32
"Schmidt_2010_127",146.12,-23.87,1998,-0.05
"Schmidt_2010_128",146.12,-23.87,1998,3.17
"Schmidt_2010_129",146.12,-23.87,1998,2.77
"Schmidt_2010_130",146.12,-23.87,1998,6.03
"Schmidt_2010_131",146.12,-23.87,1998,0.67
"Schmidt_2010_132",146.12,-23.87,1998,0.69
"Schmidt_2010_134",146.12,-23.87,1998,0.76
"Schmidt_2010_135",146.12,-23.87,1998,-0.09
"Schmidt_2010_136",146.12,-23.87,1998,1.18
"Schulze_2014_001",138.76278,-35.42917,2010,1.93
"Schulze_2014_004",138.76278,-35.42917,2010,4.5
"Schulze_2014_005",138.76278,-35.42917,2010,-0.25
"Schulze_2014_006",138.76278,-35.42917,2010,2.17
"Schulze_2014_008",138.76278,-35.42917,2010,4.52
"Schulze_2014_009",138.76278,-35.42917,2010,0.87
"Schulze_2014_010",138.76278,-35.42917,2010,2.12
"Schulze_2014_011",138.76278,-35.42917,2010,4.57
"Schulze_2014_013",138.76278,-35.42917,2010,1.33
"Schulze_2014_016",138.76278,-35.42917,2010,2.56
"Schulze_2014_017",138.76278,-35.42917,2010,1.1
"Schulze_2014_018",138.76278,-35.42917,2010,1.59
"Schulze_2014_020",138.76278,-35.42917,2010,4.48
"Schulze_2014_021",138.76278,-35.42917,2010,2.99
"Schulze_2014_022",138.76278,-35.42917,2010,0.96
"Schulze_2014_023",138.76278,-35.42917,2010,0.23
"Schulze_2014_025",138.76278,-35.42917,2010,2.25
"Schulze_2014_026",138.76278,-35.42917,2010,2.52
"Schulze_2014_027",138.76278,-35.42917,2010,2.44
"Schulze_2014_028",138.76278,-35.42917,2010,-1.55
"Schulze_2014_029",138.76278,-35.42917,2010,2.23
"Schulze_2014_030",138.76278,-35.42917,2010,1.84
"Schulze_2014_031",138.76278,-35.42917,2010,3.12
"Schulze_2014_032",138.76278,-35.42917,2010,2.69
"Schulze_2014_033",138.76278,-35.42917,2010,3.46
"Schulze_2014_034",138.76278,-35.42917,2010,1.94
"Schulze_2014_035",138.76278,-35.42917,2010,0.34
"Schulze_2014_036",138.76278,-35.42917,2010,1.87
"Schulze_2014_037",138.76278,-35.42917,2010,1.61
"Schulze_2014_038",138.76278,-35.42917,2010,3.42
"Schulze_2014_039",138.76278,-35.42917,2010,1.39
"Schulze_2014_040",138.76278,-35.42917,2010,2.33
"Schulze_2014_045",115.33,-31.014,2010,-1.53
"Schulze_2014_046",115.33,-31.014,2010,1.32
"Schulze_2014_047",119.7813889,-30.2625,2010,1.04
"Schulze_2014_050",119.7813889,-30.2625,2010,1.48
"Schulze_2014_051",119.7813889,-30.2625,2010,-1.41
"Schulze_2014_052",119.8633333,-30.2055556,2010,4.3
"Schulze_2014_053",119.8633333,-30.2055556,2010,5.37
"Schulze_2014_054",119.8633333,-30.2055556,2010,4.48
"Schulze_2014_057",119.835,-30.0527778,2010,8.12
"Schulze_2014_058",119.835,-30.0527778,2010,4.8
"Schulze_2014_059",119.7886111,-30.0063889,2010,0.17
"Schulze_2014_060",119.7886111,-30.0063889,2010,1.19
"Schulze_2014_061",119.7886111,-30.0063889,2010,0.36
"Schulze_2014_062",119.7886111,-30.0063889,2010,1.46
"Schulze_2014_063",119.7886111,-30.0063889,2010,0.92
"Schulze_2014_068",119.7886111,-30.0063889,2010,2.88
"Schulze_2014_069",119.7886111,-30.0063889,2010,5.2
"Schulze_2014_070",119.7886111,-30.0063889,2010,-1.56
"Schulze_2014_071",119.6788889,-30.0194444,2010,5.15
"Schulze_2014_072",119.6788889,-30.0194444,2010,-0.25
"Schulze_2014_073",119.6788889,-30.0194444,2010,1.75
"Schulze_2014_075",119.6788889,-30.0194444,2010,4.28
"Schulze_2014_078",119.6266667,-29.9958333,2010,8.41
"Schulze_2014_079",119.6266667,-29.9958333,2010,8.59
"Schulze_2014_080",119.6266667,-29.9958333,2010,7.35
"Schulze_2014_081",119.3983333,-29.9511111,2010,4.17
"Schulze_2014_082",119.3983333,-29.9511111,2010,7.63
"Schulze_2014_083",119.3983333,-29.9511111,2010,4.58
"Schulze_2014_084",119.3983333,-29.9511111,2010,3.52
"Schulze_2014_087",119.3983333,-29.9511111,2010,5.06
"Schulze_2014_088",119.3983333,-29.9511111,2010,8.77
"Schulze_2014_089",119.3983333,-29.9511111,2010,3.89
"Schulze_2014_091",119.4758333,-29.7483333,2010,4.22
"Schulze_2014_092",119.4758333,-29.7483333,2010,3.45
"Schulze_2014_093",119.4758333,-29.7483333,2010,1.38
"Schulze_2014_096",119.4891667,-29.7230556,2010,10.19
"Schulze_2014_097",119.4891667,-29.7230556,2010,9.77
"Schulze_2014_098",119.3661111,-29.6744444,2010,10.75
"Schulze_2014_101",119.3661111,-29.6744444,2010,7.43
"Schulze_2014_102",119.3661111,-29.6744444,2010,10.7
"Schulze_2014_103",119.3661111,-29.6744444,2010,11.71
"Schulze_2014_109",118.8908333,-29.015,2010,6.09
"Schulze_2014_110",118.8908333,-29.015,2010,8.35
"Schulze_2014_111",118.8908333,-29.015,2010,8.26
"Schulze_2014_122",118.6205556,-28.7094444,2010,7.5
"Schulze_2014_123",118.6205556,-28.7094444,2010,12.55
"Schulze_2014_124",118.6205556,-28.7094444,2010,12.92
"Schulze_2014_125",118.6205556,-28.7094444,2010,9.92
"Schulze_2014_126",118.6205556,-28.7094444,2010,6.76
"Schulze_2014_127",118.6205556,-28.7094444,2010,2.89
"Schulze_2014_128",118.6205556,-28.7094444,2010,8.45
"Schulze_2014_129",118.6205556,-28.7094444,2010,6.82
"Schulze_2014_130",118.6205556,-28.7094444,2010,9.94
"Schulze_2014_131",118.6205556,-28.7094444,2010,4.9
"Schulze_2014_133",115.9163889,-28.4652778,2010,9.82
"Schulze_2014_134",115.9163889,-28.4652778,2010,9.84
"Schulze_2014_136",115.2383333,-28.5319444,2010,1.65
"Schulze_2014_137",115.2383333,-28.5319444,2010,3.64
"Schulze_2014_139",115.2383333,-28.5319444,2010,-0.26
"Schulze_2014_140",115.2383333,-28.5319444,2010,3.61
"Schulze_2014_141",115.2383333,-28.5319444,2010,2.89
"Schulze_2014_153",114.54,-27.6319444,2010,0.06
"Schulze_2014_154",114.54,-27.6319444,2010,0.33
"Schulze_2014_155",114.54,-27.6319444,2010,0.54
"Schulze_2014_156",114.54,-27.6319444,2010,1.96
"Schulze_2014_157",114.54,-27.6319444,2010,2.83
"Schulze_2014_158",114.54,-27.6319444,2010,2.19
"Schulze_2014_159",114.54,-27.6319444,2010,0.65
"Schulze_2014_160",114.54,-27.6319444,2010,1.23
"Schulze_2014_161",114.54,-27.6319444,2010,3.89
"Schulze_2014_164",114.1680556,-26.4433333,2010,9.69
"Schulze_2014_165",114.1680556,-26.4433333,2010,8.47
"Schulze_2014_166",114.1680556,-26.4433333,2010,4.73
"Schulze_2014_167",114.1680556,-26.4433333,2010,8.81
"Schulze_2014_169",114.8080556,-24.9880556,2010,10.21
"Schulze_2014_174",114.8080556,-24.9880556,2010,3.57
"Schulze_2014_175",114.8080556,-24.9880556,2010,13.71
"Schulze_2014_176",114.8080556,-24.9880556,2010,3.13
"Schulze_2014_177",114.8080556,-24.9880556,2010,4.11
"Schulze_2014_178",114.8080556,-24.9880556,2010,5.74
"Schulze_2014_179",114.9386111,-24.9544444,2010,5.39
"Schulze_2014_181",114.9386111,-24.9544444,2010,7.615
"Schulze_2014_185",114.9822222,-24.5336111,2010,5.09
"Schulze_2014_186",114.9822222,-24.5336111,2010,7.65
"Schulze_2014_187",114.9822222,-24.5336111,2010,3.58
"Schulze_2014_188",114.9822222,-24.5336111,2010,6.45
"Schulze_2014_192",115.1405556,-24.4997222,2010,5.62
"Schulze_2014_193",115.1405556,-24.4997222,2010,2.42
"Schulze_2014_194",115.1405556,-24.4997222,2010,10.26
"Schulze_2014_195",115.1405556,-24.4997222,2010,1.63
"Schulze_2014_200",115.1652778,-24.4141667,2010,10.83
"Schulze_2014_204",115.1266667,-23.9572222,2010,3.12
"Schulze_2014_205",115.1266667,-23.9572222,2010,3.94
"Schulze_2014_206",115.1266667,-23.9572222,2010,4.96
"Schulze_2014_207",116.9594444,-24.2772222,2010,8.74
"Schulze_2014_209",116.9594444,-24.2772222,2010,7.74
"Schulze_2014_211",116.9594444,-24.2772222,2010,9.55
"Schulze_2014_212",116.9594444,-24.2772222,2010,2.52
"Schulze_2014_214",117.2208333,-24.0197222,2010,6.64
"Schulze_2014_220",117.2208333,-24.0197222,2010,5.53
"Schulze_2014_221",117.2208333,-24.0197222,2010,7.32
"Schulze_2014_222",117.2208333,-24.0197222,2010,4.7
"Schulze_2014_223",117.2208333,-24.0197222,2010,5.64
"Schulze_2014_224",117.2208333,-24.0197222,2010,6.23
"Schulze_2014_225",117.2208333,-24.0197222,2010,5.26
"Schulze_2014_227",117.2630556,-24.0108333,2010,4.09
"Schulze_2014_232",117.2630556,-24.0108333,2010,10.93
"Schulze_2014_233",117.2630556,-24.0108333,2010,1.36
"Schulze_2014_234",117.2630556,-24.0108333,2010,2.65
"Schulze_2014_235",117.2630556,-24.0108333,2010,1.68
"Schulze_2014_236",117.2630556,-24.0108333,2010,2.76
"Schulze_2014_237",117.1605556,-23.5,2010,7.47
"Schulze_2014_241",117.1605556,-23.5,2010,5.05
"Schulze_2014_242",117.1605556,-23.5,2010,1.99
"Schulze_2014_243",117.1605556,-23.5,2010,3.17
"Schulze_2014_245",117.8,-23.1333333,2010,4.62
"Schulze_2014_248",117.8,-23.1333333,2010,7.18
"Schulze_2014_249",117.8,-23.1333333,2010,5.84
"Schulze_2014_250",117.8,-23.1333333,2010,7.67
"Schulze_2014_252",117.7613889,-22.7191667,2010,6.95
"Schulze_2014_253",117.6697222,-22.2541667,2010,1.24
"Schulze_2014_254",117.6697222,-22.2541667,2010,2.65
"Schulze_2014_255",117.6697222,-22.2541667,2010,-1.16
"Schulze_2014_263",117.6697222,-22.2541667,2010,1.73
"Schulze_2014_264",117.6697222,-22.2541667,2010,0.68
"Schulze_2014_265",117.6697222,-22.2541667,2010,0.73
"Schulze_2014_266",117.6697222,-22.2541667,2010,8.9
"Schulze_2014_267",117.6697222,-22.2541667,2010,1.71
"Schulze_2014_268",117.6697222,-22.2541667,2010,-1.91
"Schulze_2014_269",117.6697222,-22.2541667,2010,1.87
"Schulze_2014_270",118.5436111,-22.3213889,2010,-1.7
"Schulze_2014_277",118.5436111,-22.3213889,2010,3.42
"Schulze_2014_278",118.5436111,-22.3213889,2010,3.79
"Schulze_2014_279",118.5436111,-22.3213889,2010,3.81
"Schulze_2014_280",118.5436111,-22.3213889,2010,6.33
"Schulze_2014_281",118.5436111,-22.3213889,2010,1.38
"Schulze_2014_282",118.5436111,-22.3213889,2010,4.25
"Schulze_2014_283",119.3455556,-31.2136111,2010,-0.67
"Schulze_2014_286",119.3455556,-31.2136111,2010,-0.79
"Schulze_2014_287",119.3455556,-31.2136111,2010,-6.78
"Schulze_2014_289",120.0730556,-20.6636111,2010,-1.79
"Schulze_2014_296",120.2205556,-19.9727778,2010,0.48
"Schulze_2014_297",120.2205556,-19.9727778,2010,3.11
"Schulze_2014_298",120.2205556,-19.9727778,2010,1.1
"Schulze_2014_299",120.2205556,-19.9727778,2010,3.33
"Schulze_2014_300",120.2205556,-19.9727778,2010,0.13
"Schulze_2014_301",120.2205556,-19.9727778,2010,1.19
"Schulze_2014_305",121.4747222,-19.4555556,2010,1.46
"Schulze_2014_306",121.4747222,-19.4555556,2010,2.42
"Schulze_2014_307",121.4747222,-19.4555556,2010,5.86
"Schulze_2014_309",123.1544444,-17.6461111,2010,2.76
"Schulze_2014_310",123.1544444,-17.6461111,2010,2.52
"Schulze_2014_312",123.1544444,-17.6461111,2010,2.98
"Schulze_2014_313",123.1544444,-17.6461111,2010,3.02
"Schulze_2014_314",123.1544444,-17.6461111,2010,4.16
"Schulze_2014_315",123.7444444,-17.3541667,2010,0.43
"Schulze_2014_317",123.7444444,-17.3541667,2010,1.01
"Schulze_2014_320",123.7444444,-17.3541667,2010,-0.59
"Schulze_2014_321",123.7444444,-17.3541667,2010,0.1
"Schulze_2014_322",123.7444444,-17.3541667,2010,-0.54
"Schulze_2014_324",124.8761111,-17.2436111,2010,1.38
"Schulze_2014_326",125.7611111,-16.9055556,2010,0.13
"Schulze_2014_331",125.7611111,-16.9055556,2010,-1.28
"Schulze_2014_333",125.7611111,-16.9055556,2010,1.03
"Schulze_2014_334",125.7611111,-16.9055556,2010,-0.46
"Schulze_2014_335",125.7611111,-16.9055556,2010,0.43
"Schulze_2014_336",125.7611111,-16.9055556,2010,0.69
"Schulze_2014_337",125.7611111,-16.9055556,2010,-0.17
"Schulze_2014_338",125.5891667,-16.0072222,2010,0.87
"Schulze_2014_339",125.5891667,-16.0072222,2010,-0.4
"Schulze_2014_340",125.5891667,-16.0072222,2010,-1.21
"Schulze_2014_341",125.5891667,-16.0072222,2010,1.36
"Schulze_2014_342",125.5891667,-16.0072222,2010,1.09
"Schulze_2014_346",125.5891667,-16.0072222,2010,-1.33
"Schulze_2014_347",125.5891667,-16.0072222,2010,-0.91
"Schulze_2014_348",125.5891667,-16.0072222,2010,-0.62
"Schulze_2014_350",125.0525,-16.2672222,2010,0.53
"Schulze_2014_351",125.0525,-16.2672222,2010,0.92
"Schulze_2014_353",125.0525,-16.2672222,2010,3.22
"Schulze_2014_354",119.4655556,-30.9955556,2010,3.72
"Schulze_2014_356",119.4655556,-30.9955556,2010,3.74
"Schulze_2014_358",119.4655556,-30.9955556,2010,5.84
"Schulze_2014_363",119.4655556,-30.9955556,2010,6.13
"Schulze_2014_364",119.4655556,-30.9955556,2010,4.54
"Schulze_2014_365",119.4655556,-30.9955556,2010,1.38
"Schulze_2014_366",119.4655556,-30.9955556,2010,3.03
"Schulze_2014_367",119.4655556,-30.9955556,2010,1.04
"Schulze_2014_369",125.1391667,-16.1452778,2010,-0.84
"Schulze_2014_371",125.2313889,-16.0275,2010,1.79
"Schulze_2014_372",125.2313889,-16.0275,2010,0.27
"Schulze_2014_373",125.2313889,-16.0275,2010,0.26
"Schulze_2014_374",125.2313889,-16.0275,2010,2.61
"Schulze_2014_382",125.2313889,-16.0275,2010,1.18
"Schulze_2014_383",125.2313889,-16.0275,2010,-0.39
"Schulze_2014_384",125.2313889,-16.0275,2010,-1.09
"Schulze_2014_385",125.2313889,-16.0275,2010,-1.04
"Schulze_2014_386",125.2313889,-16.0275,2010,-0.35
"Schulze_2014_387",125.2313889,-16.0275,2010,-1.06
"Schulze_2014_390",125.4719444,-16.0072222,2010,1.39
"Schulze_2014_391",125.4719444,-16.0072222,2010,-0.26
"Schulze_2014_392",125.4719444,-16.0072222,2010,-0.88
"Schulze_2014_395",125.6641667,-16.0469444,2010,-0.4
"Schulze_2014_396",125.6641667,-16.0469444,2010,-0.51
"Schulze_2014_397",125.6641667,-16.0469444,2010,-1.46
"Schulze_2014_398",125.6641667,-16.0469444,2010,-1.24
"Schulze_2014_400",125.6641667,-16.0469444,2010,-0.3
"Schulze_2014_401",125.6641667,-16.0469444,2010,-0.01
"Schulze_2014_402",126.3869444,-15.7136111,2010,-1.69
"Schulze_2014_404",126.3869444,-15.7136111,2010,-0.83
"Schulze_2014_406",126.3869444,-15.7136111,2010,-1.78
"Schulze_2014_409",126.3869444,-15.7136111,2010,-1.75
"Schulze_2014_410",126.3869444,-15.7136111,2010,-0.51
"Schulze_2014_411",126.3869444,-15.7136111,2010,-1.74
"Schulze_2014_412",126.3869444,-15.7136111,2010,-1.6
"Schulze_2014_414",126.9775,-15.9891667,2010,2.05
"Schulze_2014_415",126.9775,-15.9891667,2010,1.18
"Schulze_2014_418",126.9775,-15.9891667,2010,2.61
"Schulze_2014_420",126.9775,-15.9891667,2010,2.45
"Schulze_2014_422",126.9775,-15.9891667,2010,3.08
"Schulze_2014_423",126.9775,-15.9891667,2010,0.25
"Schulze_2014_424",126.9775,-15.9891667,2010,-0.23
"Schulze_2014_425",126.9775,-15.9891667,2010,0.23
"Schulze_2014_430",127.7647222,-15.5805556,2010,-0.45
"Schulze_2014_431",127.7647222,-15.5805556,2010,0.89
"Schulze_2014_432",127.7647222,-15.5805556,2010,0.96
"Schulze_2014_436",127.7633333,-15.5852778,2010,1.61
"Schulze_2014_437",127.7633333,-15.5852778,2010,-0.96
"Schulze_2014_438",127.7633333,-15.5852778,2010,-1.17
"Schulze_2014_439",127.7633333,-15.5852778,2010,-0.02
